License,StartLatitude,StartLongitude,StartTime,DestinationLatitude,DestinationLongitude,DestinationTime
287,48.186889,11.608831,2019-07-07 12:33:03,48.147642,11.571064,2019-07-07 19:03:03
520,48.136559,11.566713,2019-07-07 13:48:03,48.156074,11.557214,2019-07-07 19:03:03
398,48.136693,11.580299,2019-07-07 18:08:03,48.154029,11.553429,2019-07-07 19:03:03
111,48.136815,11.580722,2019-07-07 18:13:03,48.14976,11.575621,2019-07-07 19:03:03
128,48.136229,11.564666,2019-07-07 18:38:03,48.149453,11.570126,2019-07-07 19:03:03
441,48.130656,11.572411,2019-07-07 18:23:03,48.169853,11.567128,2019-07-07 19:03:03
474,48.137664,11.598603,2019-07-07 18:48:03,48.131952,11.593371,2019-07-07 19:03:03
532,48.119879,11.507841,2019-07-07 18:28:03,48.128369,11.592058,2019-07-07 19:03:03
425,48.115652,11.615892,2019-07-07 18:28:03,48.160074,11.522302,2019-07-07 19:03:03
519,48.15618,11.571753,2019-07-07 18:33:03,48.15967,11.59995,2019-07-07 19:03:03
321,48.161236,11.561431,2019-07-07 17:58:03,48.157851,11.584734,2019-07-07 19:03:03
166,48.126466,11.605989,2019-07-07 18:43:03,48.141093,11.616956,2019-07-07 19:03:03
594,48.15586,11.576065,2019-07-07 18:28:03,48.109571,11.580349,2019-07-07 19:03:03
535,48.183629,11.587134,2019-07-07 09:28:03,48.114699,11.568964,2019-07-07 19:03:03
378,48.095896,11.57639,2019-07-07 18:38:03,48.090598,11.502797,2019-07-07 19:03:03
152,48.145377,11.521011,2019-07-07 09:13:03,48.096501,11.539111,2019-07-07 19:03:03
412,48.128515,11.599931,2019-07-07 17:58:03,48.067441,11.546729,2019-07-07 19:03:03
572,48.138414,11.611516,2019-07-07 18:28:03,48.289278,11.581138,2019-07-07 19:08:03
440,48.18137,11.578753,2019-07-07 18:33:03,48.139937,11.589745,2019-07-07 19:08:03
382,48.141126,11.520061,2019-07-07 18:13:03,48.132449,11.572934,2019-07-07 19:08:03
98,48.15797,11.57267,2019-07-07 17:58:03,48.138617,11.582579,2019-07-07 19:08:03
453,48.133593,11.498396,2019-07-07 16:43:03,48.124431,11.56841,2019-07-07 19:08:03
242,48.157776,11.573535,2019-07-07 17:13:03,48.166239,11.566547,2019-07-07 19:08:03
599,48.187198,11.569574,2019-07-07 18:33:03,48.17202,11.566036,2019-07-07 19:08:03
601,48.142143,11.451134,2019-07-07 18:28:03,48.121458,11.547002,2019-07-07 19:08:03
170,48.114369,11.502309,2019-07-07 13:23:03,48.114492,11.502444,2019-07-07 19:08:03
397,48.13717,11.545572,2019-07-06 18:38:03,48.13831,11.542516,2019-07-07 19:08:03
79,48.128506,11.597572,2019-07-07 18:33:03,48.181861,11.532119,2019-07-07 19:08:03
434,48.186961,11.546142,2019-07-07 18:38:03,48.181121,11.554372,2019-07-07 19:08:03
638,48.147118,11.58304,2019-07-07 16:53:03,48.185008,11.547588,2019-07-07 19:08:03
615,48.196179,11.620066,2019-07-07 18:53:03,48.198706,11.624296,2019-07-07 19:08:03
263,48.177193,11.599929,2019-07-07 18:53:03,48.176208,11.59958,2019-07-07 19:08:03
87,48.10115,11.556531,2019-07-07 17:48:03,48.141508,11.611243,2019-07-07 19:08:03
34,48.1485,11.564826,2019-07-07 09:33:03,48.151572,11.610503,2019-07-07 19:08:03
308,48.161369,11.555211,2019-07-07 18:43:03,48.093899,11.530735,2019-07-07 19:08:03
345,48.110096,11.577286,2019-07-07 03:13:03,48.115338,11.475155,2019-07-07 19:08:03
517,48.145649,11.58236,2019-07-07 16:23:03,48.138604,11.582646,2019-07-07 19:13:03
19,48.164929,11.502711,2019-07-07 18:43:03,48.140704,11.591634,2019-07-07 19:13:03
213,48.137662,11.519585,2019-07-07 18:48:03,48.129465,11.571252,2019-07-07 19:13:03
171,48.161801,11.51184,2019-07-07 08:13:03,48.127573,11.560701,2019-07-07 19:13:03
588,48.125251,11.568328,2019-07-07 16:08:03,48.129769,11.56737,2019-07-07 19:13:03
352,48.125107,11.571011,2019-07-07 18:53:03,48.128321,11.563124,2019-07-07 19:13:03
220,48.161415,11.588396,2019-07-07 18:53:03,48.128808,11.563432,2019-07-07 19:13:03
67,48.09586,11.505956,2019-07-07 18:48:03,48.121541,11.564362,2019-07-07 19:13:03
126,48.172529,11.563417,2019-07-07 18:58:03,48.152466,11.564082,2019-07-07 19:13:03
479,48.088943,11.516926,2019-07-07 18:33:03,48.148723,11.564046,2019-07-07 19:13:03
551,48.157542,11.559867,2019-07-07 11:43:03,48.156901,11.56437,2019-07-07 19:13:03
411,48.12821,11.553506,2019-07-07 18:43:03,48.155749,11.579006,2019-07-07 19:13:03
534,48.170627,11.537536,2019-07-07 18:48:03,48.166469,11.566583,2019-07-07 19:13:03
289,48.114094,11.572129,2019-07-07 09:03:03,48.160308,11.566839,2019-07-07 19:13:03
536,48.117142,11.523648,2019-07-07 18:23:03,48.165033,11.554476,2019-07-07 19:13:03
341,48.153383,11.564948,2019-07-07 18:38:03,48.123436,11.594172,2019-07-07 19:13:03
59,48.1127,11.551022,2019-07-07 18:48:03,48.13297,11.607417,2019-07-07 19:13:03
163,48.16262,11.576337,2019-07-07 06:58:03,48.114329,11.538636,2019-07-07 19:13:03
505,48.157578,11.560411,2019-07-07 18:48:03,48.11223,11.504118,2019-07-07 19:13:03
478,48.177789,11.521196,2019-07-07 17:58:03,48.109835,11.530504,2019-07-07 19:13:03
11,48.134356,11.586703,2019-07-07 18:48:03,48.138238,11.536499,2019-07-07 19:13:03
557,48.164876,11.502703,2019-07-07 18:48:03,48.145899,11.516969,2019-07-07 19:13:03
153,48.117808,11.601055,2019-07-07 18:53:03,48.159876,11.599359,2019-07-07 19:13:03
511,48.114502,11.526011,2019-07-07 18:33:03,48.162409,11.582733,2019-07-07 19:13:03
77,48.173678,11.562481,2019-07-07 18:58:03,48.169558,11.587281,2019-07-07 19:13:03
239,48.149955,11.610676,2019-07-07 18:53:03,48.178801,11.589978,2019-07-07 19:13:03
278,48.1136,11.615354,2019-07-07 18:23:03,48.15904,11.586067,2019-07-07 19:13:03
27,48.180987,11.522621,2019-07-07 18:48:03,48.127437,11.633746,2019-07-07 19:13:03
524,48.175588,11.568003,2019-07-07 18:53:03,48.13133,11.627532,2019-07-07 19:13:03
518,48.118979,11.550568,2019-07-07 18:58:03,48.118893,11.573739,2019-07-07 19:13:03
346,48.114713,11.579187,2019-07-07 10:48:03,48.118166,11.576353,2019-07-07 19:13:03
610,48.152717,11.574311,2019-07-07 18:38:03,48.093208,11.53041,2019-07-07 19:13:03
134,48.148466,11.596584,2019-07-07 18:23:03,48.086127,11.519003,2019-07-07 19:13:03
463,48.164577,11.544436,2019-07-07 18:58:03,48.141753,11.590089,2019-07-07 19:28:03
155,48.168694,11.622289,2019-07-07 18:43:03,48.135476,11.581101,2019-07-07 19:28:03
633,48.130556,11.55843,2019-07-07 18:58:03,48.139126,11.592736,2019-07-07 19:28:03
529,48.131907,11.576241,2019-07-07 15:13:04,48.125989,11.561083,2019-07-07 19:28:03
302,48.093438,11.515352,2019-07-07 18:48:03,48.132036,11.584519,2019-07-07 19:28:03
293,48.160967,11.575,2019-07-07 18:33:03,48.127895,11.561708,2019-07-07 19:28:03
154,48.15881,11.58004,2019-07-07 18:48:03,48.151926,11.559771,2019-07-07 19:28:03
579,48.186297,11.578359,2019-07-07 16:28:03,48.146613,11.554417,2019-07-07 19:28:03
140,48.129827,11.553684,2019-07-07 19:03:03,48.147809,11.571169,2019-07-07 19:28:03
627,48.119198,11.546732,2019-07-07 18:48:03,48.171498,11.564541,2019-07-07 19:28:03
68,48.17022,11.575025,2019-07-07 19:08:03,48.156904,11.575082,2019-07-07 19:28:03
475,48.158238,11.563347,2019-07-07 10:13:03,48.162844,11.563919,2019-07-07 19:28:03
492,48.168351,11.619954,2019-07-07 18:53:03,48.132114,11.596361,2019-07-07 19:28:03
321,48.157851,11.584734,2019-07-07 19:03:03,48.122449,11.575909,2019-07-07 19:28:03
120,48.131613,11.606211,2019-07-07 17:58:03,48.132186,11.588711,2019-07-07 19:28:03
228,48.159056,11.568336,2019-07-07 18:38:03,48.111291,11.538248,2019-07-07 19:28:03
542,48.125891,11.510645,2019-07-07 18:48:03,48.125917,11.510648,2019-07-07 19:28:03
325,48.115662,11.565887,2019-07-07 18:13:03,48.129337,11.516291,2019-07-07 19:28:03
88,48.120784,11.531461,2019-07-07 18:48:03,48.120943,11.531306,2019-07-07 19:28:03
382,48.132449,11.572934,2019-07-07 19:08:03,48.132587,11.537091,2019-07-07 19:28:03
253,48.146613,11.554416,2019-07-07 18:58:03,48.137103,11.534458,2019-07-07 19:28:03
284,48.151843,11.511981,2019-07-07 16:48:03,48.158443,11.514668,2019-07-07 19:28:03
226,48.144288,11.578334,2019-07-07 18:08:03,48.161758,11.546716,2019-07-07 19:28:03
427,48.127661,11.595387,2019-07-07 18:48:03,48.163283,11.529028,2019-07-07 19:28:03
257,48.159393,11.527069,2019-07-07 15:08:04,48.146205,11.525798,2019-07-07 19:28:03
210,48.205207,11.571718,2019-07-07 18:48:03,48.161276,11.540136,2019-07-07 19:28:03
437,48.129374,11.51181,2019-07-07 19:13:03,48.153367,11.520107,2019-07-07 19:28:03
157,48.171624,11.593659,2019-07-07 18:58:03,48.146635,11.518876,2019-07-07 19:28:03
46,48.16748,11.554032,2019-07-07 18:48:03,48.20148,11.591152,2019-07-07 19:28:03
136,48.152976,11.617832,2019-07-07 17:13:03,48.169609,11.589439,2019-07-07 19:28:03
145,48.16885,11.58287,2019-07-07 19:08:03,48.171061,11.583887,2019-07-07 19:28:03
485,48.132286,11.567961,2019-07-07 19:03:03,48.160778,11.587222,2019-07-07 19:28:03
192,48.199436,11.580074,2019-07-07 19:08:03,48.168279,11.586093,2019-07-07 19:28:03
366,48.147886,11.626248,2019-07-07 18:13:03,48.147673,11.627357,2019-07-07 19:28:03
178,48.188901,11.579279,2019-07-07 17:53:03,48.147288,11.616139,2019-07-07 19:28:03
353,48.150034,11.6197,2019-07-07 13:08:03,48.148758,11.619859,2019-07-07 19:28:03
508,48.133069,11.595956,2019-07-07 18:58:03,48.140447,11.612353,2019-07-07 19:28:03
23,48.140063,11.568786,2019-07-07 18:53:03,48.112894,11.583581,2019-07-07 19:28:03
89,48.129016,11.496077,2019-07-07 18:53:03,48.103788,11.594103,2019-07-07 19:28:03
377,48.160674,11.520463,2019-07-07 18:38:03,48.088545,11.559666,2019-07-07 19:28:03
555,48.082202,11.547264,2019-07-07 19:13:03,48.110354,11.575651,2019-07-07 19:28:03
269,48.160715,11.559424,2019-07-07 18:43:03,48.099199,11.539884,2019-07-07 19:28:03
320,48.118836,11.525937,2019-07-07 18:33:03,48.115456,11.475463,2019-07-07 19:28:03
174,48.169243,11.577941,2019-07-07 17:23:03,48.142232,11.450988,2019-07-07 19:28:03
168,48.156073,11.586669,2019-07-07 18:48:03,48.14793,11.459237,2019-07-07 19:28:03
6,48.095279,11.508208,2019-07-07 18:53:03,48.14373,11.448629,2019-07-07 19:28:03
1,48.09589,11.535583,2019-07-07 18:53:03,48.131048,11.482772,2019-07-07 19:28:03
421,48.123164,11.533964,2019-07-07 19:03:03,48.132096,11.48661,2019-07-07 19:28:03
458,48.15058,11.626565,2019-07-07 04:43:04,48.352214,11.789113,2019-07-07 19:28:03
189,48.129662,11.605197,2019-07-07 18:53:03,48.079688,11.645429,2019-07-07 19:28:03
44,48.159672,11.564294,2019-07-07 19:08:03,48.136352,11.558283,2019-07-07 19:33:03
571,48.118761,11.551101,2019-07-07 19:13:03,48.139176,11.557221,2019-07-07 19:33:03
395,48.140342,11.457328,2019-07-07 19:13:03,48.131618,11.553586,2019-07-07 19:33:03
111,48.14976,11.575621,2019-07-07 19:03:03,48.123448,11.557799,2019-07-07 19:33:03
599,48.17202,11.566036,2019-07-07 19:13:03,48.148025,11.563586,2019-07-07 19:33:03
433,48.149073,11.571465,2019-07-07 19:13:03,48.169544,11.579348,2019-07-07 19:33:03
149,48.159559,11.575304,2019-07-07 19:28:03,48.162839,11.574742,2019-07-07 19:33:03
477,48.120782,11.527016,2019-07-07 18:43:03,48.112822,11.532237,2019-07-07 19:33:03
18,48.104345,11.524248,2019-07-07 19:08:03,48.104346,11.524248,2019-07-07 19:33:03
147,48.126489,11.531101,2019-07-07 18:23:03,48.138844,11.53336,2019-07-07 19:33:03
152,48.096501,11.539111,2019-07-07 19:08:03,48.155872,11.539219,2019-07-07 19:33:03
258,48.170241,11.532303,2019-07-07 15:28:04,48.170737,11.531238,2019-07-07 19:33:03
243,48.175812,11.581741,2019-07-07 17:53:03,48.181735,11.583907,2019-07-07 19:33:03
78,48.129098,11.584969,2019-07-07 19:08:03,48.144388,11.626446,2019-07-07 19:33:03
417,48.137802,11.485778,2019-07-07 18:23:03,48.10379,11.594109,2019-07-07 19:33:03
50,48.15515,11.551308,2019-07-07 18:58:03,48.112868,11.5755,2019-07-07 19:33:03
12,48.16076,11.559282,2019-07-07 14:38:03,48.102038,11.546068,2019-07-07 19:33:03
221,48.151353,11.554709,2019-07-07 18:28:03,48.143292,11.462773,2019-07-07 19:33:03
203,48.128342,11.624033,2019-07-07 18:48:03,48.192817,11.649779,2019-07-07 19:33:03
303,48.172793,11.564331,2019-07-07 08:43:03,48.145791,11.576519,2019-07-07 19:38:03
31,48.131295,11.55844,2019-07-07 19:13:03,48.149861,11.58097,2019-07-07 19:38:03
376,48.152235,11.606065,2019-07-07 19:13:03,48.149861,11.560056,2019-07-07 19:38:03
393,48.153126,11.568806,2019-07-07 16:23:03,48.160289,11.565319,2019-07-07 19:38:03
365,48.112317,11.552406,2019-07-07 19:03:03,48.16941,11.563755,2019-07-07 19:38:03
233,48.176278,11.57267,2019-07-07 19:08:03,48.174672,11.57283,2019-07-07 19:38:03
81,48.15429,11.58188,2019-07-07 19:13:03,48.160462,11.560174,2019-07-07 19:38:03
465,48.157013,11.573013,2019-07-07 19:03:03,48.168875,11.57923,2019-07-07 19:38:03
214,48.138233,11.639523,2019-07-07 18:28:03,48.12302,11.576306,2019-07-07 19:38:03
231,48.157802,11.578144,2019-07-07 19:13:03,48.112222,11.503945,2019-07-07 19:38:03
142,48.168998,11.57366,2019-07-07 19:13:03,48.127335,11.531231,2019-07-07 19:38:03
367,48.145558,11.514044,2019-07-07 18:58:03,48.157093,11.530066,2019-07-07 19:38:03
307,48.113456,11.602728,2019-07-07 19:08:03,48.16178,11.535678,2019-07-07 19:38:03
128,48.149453,11.570126,2019-07-07 19:08:03,48.169518,11.511757,2019-07-07 19:38:03
334,48.126194,11.555712,2019-07-07 19:08:03,48.148879,11.542788,2019-07-07 19:38:03
140,48.147809,11.571169,2019-07-07 19:28:03,48.154235,11.583491,2019-07-07 19:38:03
21,48.126384,11.550099,2019-07-07 18:53:03,48.165349,11.583718,2019-07-07 19:38:03
232,48.128098,11.570285,2019-07-07 18:13:03,48.160921,11.582569,2019-07-07 19:38:03
32,48.162098,11.584858,2019-07-07 16:28:03,48.14252,11.603799,2019-07-07 19:38:03
550,48.177947,11.556751,2019-07-07 18:43:03,48.145688,11.614167,2019-07-07 19:38:03
613,48.155955,11.572546,2019-07-07 19:08:03,48.147685,11.627315,2019-07-07 19:38:03
287,48.147642,11.571064,2019-07-07 19:13:03,48.134249,11.560691,2019-07-07 19:43:03
593,48.169468,11.575992,2019-07-07 19:13:03,48.135958,11.564818,2019-07-07 19:43:03
112,48.178023,11.556746,2019-07-07 06:08:03,48.128056,11.570276,2019-07-07 19:43:03
303,48.145791,11.576519,2019-07-07 19:38:03,48.146044,11.575701,2019-07-07 19:43:03
327,48.10951,11.603269,2019-07-07 18:23:03,48.143806,11.556378,2019-07-07 19:43:03
319,48.155726,11.513748,2019-07-07 18:58:03,48.16521,11.578968,2019-07-07 19:43:03
513,48.132379,11.615064,2019-07-07 18:53:03,48.158017,11.57992,2019-07-07 19:43:03
97,48.141585,11.611488,2019-07-07 19:08:03,48.15887,11.573505,2019-07-07 19:43:03
177,48.133439,11.536774,2019-07-07 18:53:03,48.134606,11.537018,2019-07-07 19:43:03
394,48.159678,11.539148,2019-07-07 19:08:03,48.159678,11.539151,2019-07-07 19:43:03
156,48.140869,11.607039,2019-07-07 19:13:03,48.156872,11.550444,2019-07-07 19:43:03
296,48.156148,11.537452,2019-07-07 18:53:03,48.153842,11.543429,2019-07-07 19:43:03
405,48.184529,11.567982,2019-07-07 19:08:03,48.18453,11.567944,2019-07-07 19:43:03
276,48.149999,11.620852,2019-07-07 19:13:03,48.164274,11.586953,2019-07-07 19:43:03
633,48.139126,11.592736,2019-07-07 19:28:03,48.165263,11.595096,2019-07-07 19:43:03
411,48.155749,11.579006,2019-07-07 19:13:03,48.140602,11.60229,2019-07-07 19:43:03
409,48.198599,11.623838,2019-07-07 19:08:03,48.116141,11.581611,2019-07-07 19:43:03
102,48.091366,11.505906,2019-07-07 13:13:03,48.09607,11.537085,2019-07-07 19:43:03
58,48.132765,11.53467,2019-07-07 19:13:03,48.097531,11.529581,2019-07-07 19:43:03
48,48.136387,11.52358,2019-07-07 18:33:03,48.134958,11.523419,2019-07-07 19:43:03
144,48.178566,11.521408,2019-07-07 18:38:03,48.174984,11.638985,2019-07-07 19:43:03
223,48.144376,11.545108,2019-07-07 19:13:03,48.125899,11.561054,2019-07-07 19:48:03
208,48.164983,11.579646,2019-07-07 18:13:03,48.132315,11.577018,2019-07-07 19:48:03
634,48.144981,11.549279,2019-07-07 19:13:03,48.12653,11.568767,2019-07-07 19:48:03
24,48.140818,11.500082,2019-07-07 17:53:03,48.147811,11.575964,2019-07-07 19:48:03
103,48.138795,11.577239,2019-07-07 12:43:03,48.149471,11.570062,2019-07-07 19:48:03
469,48.184179,11.557802,2019-07-07 19:13:03,48.15216,11.573981,2019-07-07 19:48:03
188,48.139162,11.531239,2019-07-07 19:13:03,48.15427,11.561163,2019-07-07 19:48:03
289,48.160308,11.566839,2019-07-07 19:38:03,48.160833,11.566769,2019-07-07 19:48:03
497,48.097114,11.580915,2019-07-07 18:58:03,48.166289,11.575477,2019-07-07 19:48:03
606,48.158416,11.526951,2019-07-07 18:38:03,48.135884,11.603949,2019-07-07 19:48:03
173,48.163379,11.584706,2019-07-07 16:43:03,48.138833,11.601637,2019-07-07 19:48:03
135,48.148682,11.458999,2019-07-07 19:08:03,48.123335,11.537289,2019-07-07 19:48:03
347,48.129891,11.557781,2019-07-07 18:58:03,48.128793,11.542229,2019-07-07 19:48:03
625,48.180388,11.591247,2019-07-07 18:13:03,48.162367,11.537,2019-07-07 19:48:03
151,48.145045,11.552655,2019-07-07 17:23:03,48.181738,11.567718,2019-07-07 19:48:03
225,48.177857,11.556854,2019-07-07 19:13:03,48.179988,11.548653,2019-07-07 19:48:03
396,48.099143,11.565439,2019-07-07 19:08:03,48.18362,11.586977,2019-07-07 19:48:03
338,48.188691,11.615094,2019-07-07 19:38:03,48.195433,11.614533,2019-07-07 19:48:03
60,48.100452,11.580054,2019-07-07 18:58:03,48.164163,11.598149,2019-07-07 19:48:03
161,48.147052,11.560809,2019-07-07 17:53:03,48.160089,11.591699,2019-07-07 19:48:03
585,48.172323,11.584791,2019-07-07 19:28:03,48.171899,11.585802,2019-07-07 19:48:03
611,48.139628,11.593252,2019-07-07 17:38:03,48.105737,11.6031,2019-07-07 19:48:03
123,48.132959,11.536672,2019-07-07 19:13:03,48.10216,11.567685,2019-07-07 19:48:03
6,48.14373,11.448629,2019-07-07 19:28:03,48.14859,11.458448,2019-07-07 19:48:03
482,48.161157,11.514234,2019-07-07 16:13:03,48.134251,11.511636,2019-07-07 19:48:03
527,48.102588,11.546009,2019-07-07 19:13:03,48.149744,11.577828,2019-07-07 19:53:03
521,48.136396,11.531422,2019-07-07 18:43:03,48.176457,11.579226,2019-07-07 19:53:03
169,48.092301,11.650312,2019-07-07 15:48:04,48.169132,11.563818,2019-07-07 19:53:03
311,48.127293,11.496281,2019-07-07 18:38:03,48.170828,11.564629,2019-07-07 19:53:03
416,48.198531,11.624154,2019-07-07 19:08:03,48.166844,11.573936,2019-07-07 19:53:03
390,48.103635,11.601234,2019-07-07 18:53:03,48.174512,11.562015,2019-07-07 19:53:03
198,48.104585,11.581477,2019-07-07 19:33:03,48.112356,11.538678,2019-07-07 19:53:03
293,48.127895,11.561708,2019-07-07 19:28:03,48.112487,11.506935,2019-07-07 19:53:03
601,48.121458,11.547002,2019-07-07 19:13:03,48.115325,11.507617,2019-07-07 19:53:03
631,48.158281,11.582837,2019-07-07 19:38:03,48.155231,11.528746,2019-07-07 19:53:03
284,48.158443,11.514668,2019-07-07 19:33:03,48.146463,11.521098,2019-07-07 19:53:03
473,48.161076,11.53253,2019-07-07 19:28:03,48.146488,11.531232,2019-07-07 19:53:03
99,48.127747,11.555986,2019-07-07 19:13:03,48.162813,11.581565,2019-07-07 19:53:03
483,48.162334,11.589481,2019-07-07 17:08:03,48.162074,11.588554,2019-07-07 19:53:03
636,48.139772,11.604685,2019-07-06 19:43:03,48.182392,11.609919,2019-07-07 19:53:03
28,48.146363,11.558319,2019-07-07 18:53:03,48.171033,11.583966,2019-07-07 19:53:03
345,48.115338,11.475155,2019-07-07 19:28:03,48.138234,11.489075,2019-07-07 19:53:03
378,48.090598,11.502797,2019-07-07 19:33:03,48.135523,11.555826,2019-07-07 19:58:03
141,48.12741,11.550695,2019-07-07 19:28:03,48.12753,11.571548,2019-07-07 19:58:03
101,48.103022,11.572796,2019-07-07 19:13:03,48.118495,11.534173,2019-07-07 19:58:03
446,48.137776,11.567659,2019-07-07 18:53:03,48.173056,11.594093,2019-07-07 19:58:03
536,48.165033,11.554476,2019-07-07 19:33:03,48.160721,11.587198,2019-07-07 19:58:03
281,48.13176,11.558453,2019-07-07 19:28:03,48.143363,11.604902,2019-07-07 19:58:03
237,48.134409,11.55518,2019-07-07 19:03:03,48.154905,11.613841,2019-07-07 19:58:03
452,48.129422,11.610006,2019-07-07 18:43:03,48.129,11.609882,2019-07-07 19:58:03
487,48.173408,11.528531,2019-07-07 19:13:03,48.102509,11.588063,2019-07-07 19:58:03
236,48.206738,11.56379,2019-07-07 19:13:03,48.103728,11.579133,2019-07-07 19:58:03
610,48.093208,11.53041,2019-07-07 19:13:03,48.092213,11.528938,2019-07-07 19:58:03
614,48.114419,11.50244,2019-07-07 17:13:03,48.114009,11.5023,2019-07-07 19:58:03
479,48.148723,11.564046,2019-07-07 19:13:03,48.115342,11.475212,2019-07-07 19:58:03
435,48.181426,11.575607,2019-07-07 19:13:03,48.204352,11.563641,2019-07-07 19:58:03
251,48.150973,11.564115,2019-07-07 19:13:03,48.136559,11.523338,2019-07-07 19:58:03
24,48.147811,11.575964,2019-07-07 19:48:03,48.134163,11.58389,2019-07-07 20:08:03
392,48.138679,11.582265,2019-07-07 19:33:03,48.136171,11.578464,2019-07-07 20:08:03
69,48.086458,11.509459,2019-07-07 18:13:03,48.142174,11.586469,2019-07-07 20:08:03
403,48.087763,11.557542,2019-07-07 19:28:03,48.134249,11.58449,2019-07-07 20:08:03
61,48.127995,11.555081,2019-07-07 15:13:04,48.126703,11.559076,2019-07-07 20:08:03
164,48.164275,11.586943,2019-07-07 19:43:03,48.131484,11.558443,2019-07-07 20:08:03
9,48.144318,11.627279,2019-07-07 19:33:03,48.137135,11.555899,2019-07-07 20:08:03
467,48.123105,11.565925,2019-07-07 18:28:03,48.121165,11.560775,2019-07-07 20:08:03
457,48.186547,11.597449,2019-07-07 15:28:04,48.137942,11.54984,2019-07-07 20:08:03
596,48.092306,11.567731,2019-07-07 19:38:03,48.13212,11.58005,2019-07-07 20:08:03
531,48.189163,11.568835,2019-07-07 15:53:04,48.153123,11.551758,2019-07-07 20:08:03
218,48.128346,11.570643,2019-07-07 10:43:03,48.155706,11.579491,2019-07-07 20:08:03
511,48.162409,11.582733,2019-07-07 19:33:03,48.166635,11.555473,2019-07-07 20:08:03
57,48.165653,11.559262,2019-07-07 11:28:03,48.164454,11.564391,2019-07-07 20:08:03
220,48.128808,11.563432,2019-07-07 19:38:03,48.158723,11.562756,2019-07-07 20:08:03
481,48.130832,11.505752,2019-07-07 19:28:03,48.136634,11.609928,2019-07-07 20:08:03
621,48.144266,11.519741,2019-07-07 18:13:03,48.122113,11.5883,2019-07-07 20:08:03
183,48.168123,11.561618,2019-07-07 19:13:03,48.133381,11.596084,2019-07-07 20:08:03
507,48.129825,11.611856,2019-07-07 16:18:03,48.129208,11.605394,2019-07-07 20:08:03
485,48.160778,11.587222,2019-07-07 19:28:03,48.126391,11.581627,2019-07-07 20:08:03
215,48.113987,11.6073,2019-07-07 19:38:03,48.108448,11.538671,2019-07-07 20:08:03
368,48.175802,11.576234,2019-07-07 17:58:03,48.119543,11.550808,2019-07-07 20:08:03
73,48.11774,11.538159,2019-07-07 18:33:03,48.115852,11.545018,2019-07-07 20:08:03
489,48.138572,11.510485,2019-07-07 19:38:03,48.122807,11.54638,2019-07-07 20:08:03
308,48.093899,11.530735,2019-07-07 19:48:03,48.12529,11.534159,2019-07-07 20:08:03
158,48.153891,11.563811,2019-07-07 16:58:03,48.112921,11.530923,2019-07-07 20:08:03
217,48.143084,11.587098,2019-07-07 19:38:03,48.164659,11.529855,2019-07-07 20:08:03
570,48.155891,11.53192,2019-07-07 19:38:03,48.161638,11.524674,2019-07-07 20:08:03
304,48.093055,11.645079,2019-07-07 17:53:03,48.154694,11.551442,2019-07-07 20:08:03
18,48.104346,11.524248,2019-07-07 19:38:03,48.161641,11.547591,2019-07-07 20:08:03
327,48.143806,11.556378,2019-07-07 19:43:03,48.179699,11.519038,2019-07-07 20:08:03
292,48.117676,11.531559,2019-07-07 19:03:03,48.165465,11.586259,2019-07-07 20:08:03
571,48.139176,11.557221,2019-07-07 19:33:03,48.163043,11.586498,2019-07-07 20:08:03
400,48.127454,11.554134,2019-07-07 19:13:03,48.17244,11.585751,2019-07-07 20:08:03
374,48.156999,11.56593,2019-07-07 19:48:03,48.15768,11.589787,2019-07-07 20:08:03
278,48.15904,11.586067,2019-07-07 19:43:03,48.177011,11.593542,2019-07-07 20:08:03
317,48.152175,11.618924,2019-07-07 19:48:03,48.140168,11.602717,2019-07-07 20:08:03
112,48.128056,11.570276,2019-07-07 19:53:03,48.131622,11.614095,2019-07-07 20:08:03
274,48.131628,11.589154,2019-07-07 19:53:03,48.121966,11.600959,2019-07-07 20:08:03
434,48.181121,11.554372,2019-07-07 19:13:03,48.110199,11.574215,2019-07-07 20:08:03
44,48.136352,11.558283,2019-07-07 19:33:03,48.095304,11.510728,2019-07-07 20:08:03
12,48.102038,11.546068,2019-07-07 19:38:03,48.102954,11.547429,2019-07-07 20:08:03
119,48.090929,11.505641,2019-07-07 19:43:03,48.100618,11.543597,2019-07-07 20:08:03
3,48.10289,11.546774,2019-07-07 19:13:03,48.103887,11.547303,2019-07-07 20:08:03
588,48.129769,11.56737,2019-07-07 19:13:03,48.137889,11.496736,2019-07-07 20:08:03
234,48.156778,11.587749,2019-07-07 19:28:03,48.189958,11.652072,2019-07-07 20:08:03
40,48.125401,11.569853,2019-07-07 19:43:03,48.137852,11.581613,2019-07-07 20:13:03
451,48.117044,11.579941,2019-07-07 19:53:03,48.123782,11.552853,2019-07-07 20:13:03
46,48.20148,11.591152,2019-07-07 19:33:03,48.135248,11.560819,2019-07-07 20:13:03
16,48.183762,11.593538,2019-07-07 19:33:03,48.12613,11.569286,2019-07-07 20:13:03
111,48.123448,11.557799,2019-07-07 19:33:03,48.1232,11.557528,2019-07-07 20:13:03
96,48.129,11.591799,2019-07-07 18:33:03,48.150383,11.575549,2019-07-07 20:13:03
433,48.169544,11.579348,2019-07-07 19:48:03,48.170025,11.576908,2019-07-07 20:13:03
